WeekDay,Period,NSW_Price,NSW_Demand,Vic_Price,VIC_Demand,Transfer,Class
6,0.765957,0.084664,0.362987,0.003467,0.422915,0.414912,UP
7,0.12766,0.063468,0.078102,0.003467,0.422915,0.414912,DOWN
7,0.170213,0.06563,0.055340999999999994,0.003467,0.422915,0.414912,DOWN
7,0.340426,0.07833,0.231776,0.003467,0.422915,0.414912,DOWN
1,0.446809,0.10273800000000001,0.48214799999999997,0.003467,0.422915,0.414912,UP
1,0.87234,0.09072899999999999,0.439601,0.003467,0.422915,0.414912,UP
1,0.9148940000000001,0.060525999999999996,0.355698,0.003467,0.422915,0.414912,DOWN
2,0.446809,0.096944,0.495091,0.003467,0.422915,0.414912,UP
2,0.553191,0.096944,0.46459399999999995,0.003467,0.422915,0.414912,UP
2,0.893617,0.060315999999999995,0.393782,0.003467,0.422915,0.414912,DOWN
3,0.21276599999999998,0.068422,0.16022,0.003467,0.422915,0.414912,DOWN
3,0.255319,0.084814,0.291729,0.003467,0.422915,0.414912,UP
3,0.595745,0.052570000000000006,0.45046099999999994,0.003467,0.422915,0.414912,DOWN
3,0.702128,0.060796,0.44599799999999995,0.003467,0.422915,0.414912,DOWN
4,0.382979,0.087336,0.491967,0.003467,0.422915,0.414912,UP
4,0.702128,0.084814,0.454924,0.003467,0.422915,0.414912,UP
4,0.723404,0.056742999999999995,0.445701,0.003467,0.422915,0.414912,DOWN
4,0.8510639999999999,0.060196000000000006,0.445403,0.003467,0.422915,0.414912,DOWN
4,0.893617,0.049117,0.372954,0.003467,0.422915,0.414912,DOWN
4,0.978723,0.089888,0.424874,0.003467,0.422915,0.414912,UP
5,0.361702,0.052570000000000006,0.464445,0.003467,0.422915,0.414912,DOWN
5,0.659574,0.08895800000000001,0.47069300000000003,0.003467,0.422915,0.414912,UP
5,0.702128,0.084814,0.465189,0.003467,0.422915,0.414912,UP
5,0.829787,0.047496,0.414609,0.003467,0.422915,0.414912,DOWN
5,0.8510639999999999,0.056292999999999996,0.390955,0.003467,0.422915,0.414912,DOWN
5,0.87234,0.052570000000000006,0.36596300000000004,0.003467,0.422915,0.414912,DOWN
6,0.0,0.08895800000000001,0.391996,0.003467,0.422915,0.414912,UP
6,0.46808500000000003,0.084664,0.36745,0.003467,0.422915,0.414912,UP
6,0.48936199999999996,0.081812,0.360458,0.003467,0.422915,0.414912,UP
6,0.680851,0.077819,0.284885,0.003467,0.422915,0.414912,UP
6,0.787234,0.098955,0.41237700000000005,0.003467,0.422915,0.414912,UP
7,0.0,0.049988,0.253347,0.003467,0.422915,0.414912,DOWN
7,0.276596,0.066561,0.12481400000000001,0.003467,0.422915,0.414912,DOWN
7,0.361702,0.089738,0.313746,0.003467,0.422915,0.414912,UP
7,0.382979,0.091269,0.332044,0.003467,0.422915,0.414912,UP
7,0.702128,0.084664,0.28830700000000004,0.003467,0.422915,0.414912,UP
7,0.744681,0.091269,0.33174699999999996,0.003467,0.422915,0.414912,UP
7,0.787234,0.087697,0.38679,0.003467,0.422915,0.414912,UP
7,0.8510639999999999,0.085925,0.33487100000000003,0.003467,0.422915,0.414912,UP
1,0.10638299999999999,0.046866000000000005,0.098334,0.003467,0.422915,0.414912,DOWN
1,0.42553199999999997,0.101327,0.504463,0.003467,0.422915,0.414912,UP
1,0.46808500000000003,0.09217,0.493454,0.003467,0.422915,0.414912,UP
1,0.659574,0.10315799999999999,0.47530500000000003,0.003467,0.422915,0.414912,UP
1,0.893617,0.049117,0.360161,0.003467,0.422915,0.414912,DOWN
2,0.042553,0.056292999999999996,0.258256,0.003467,0.422915,0.414912,DOWN
2,0.14893599999999999,0.067761,0.13478099999999998,0.003467,0.422915,0.414912,DOWN
2,0.42553199999999997,0.109523,0.506397,0.003467,0.422915,0.414912,UP
2,0.744681,0.087637,0.433651,0.003467,0.422915,0.414912,UP
2,0.893617,0.086015,0.375781,0.003467,0.422915,0.414912,DOWN
3,0.5319149999999999,0.101747,0.47753599999999996,0.003467,0.422915,0.414912,UP
3,0.553191,0.107662,0.46905699999999995,0.003467,0.422915,0.414912,UP
3,0.595745,0.08946799999999999,0.45343599999999995,0.003467,0.422915,0.414912,DOWN
3,0.617021,0.08946799999999999,0.44956899999999994,0.003467,0.422915,0.414912,DOWN
3,0.9361700000000001,0.107752,0.40627800000000003,0.003467,0.422915,0.414912,UP
3,0.978723,0.08946799999999999,0.40598,0.003467,0.422915,0.414912,UP
4,0.255319,0.114417,0.371616,0.003467,0.422915,0.414912,UP
4,0.29787199999999997,0.056413,0.443767,0.003467,0.422915,0.414912,DOWN
4,0.680851,0.07959,0.440196,0.003467,0.422915,0.414912,UP
4,0.893617,0.049777999999999996,0.390509,0.003467,0.422915,0.414912,DOWN
5,0.042553,0.046745999999999996,0.271794,0.003467,0.422915,0.414912,DOWN
5,0.446809,0.09205,0.48661099999999996,0.003467,0.422915,0.414912,UP
5,0.5319149999999999,0.081092,0.46013100000000007,0.003467,0.422915,0.414912,UP
5,0.553191,0.081092,0.4518,0.003467,0.422915,0.414912,UP
5,0.723404,0.050498,0.408509,0.003467,0.422915,0.414912,DOWN
6,0.0,0.07959,0.36269,0.003467,0.422915,0.414912,UP
6,0.48936199999999996,0.076318,0.340077,0.003467,0.422915,0.414912,UP
7,0.170213,0.06563,0.057423,0.003467,0.422915,0.414912,DOWN
7,0.382979,0.083373,0.323416,0.003467,0.422915,0.414912,UP
7,0.48936199999999996,0.075718,0.279381,0.003467,0.422915,0.414912,UP
7,0.5319149999999999,0.054732,0.263612,0.003467,0.422915,0.414912,DOWN
7,0.595745,0.054732,0.24828899999999998,0.003467,0.422915,0.414912,DOWN
7,0.680851,0.074727,0.250967,0.003467,0.422915,0.414912,UP
7,0.787234,0.089978,0.349598,0.003467,0.422915,0.414912,UP
1,0.085106,0.044884,0.113508,0.003467,0.422915,0.414912,DOWN
1,0.42553199999999997,0.11108399999999999,0.509223,0.003467,0.422915,0.414912,UP
1,0.6382979999999999,0.09208,0.47857799999999995,0.003467,0.422915,0.414912,UP
1,0.744681,0.09208,0.47917299999999996,0.003467,0.422915,0.414912,UP
2,0.06383,0.047526,0.218685,0.003467,0.422915,0.414912,DOWN
2,0.19148900000000002,0.048487,0.20604,0.003467,0.422915,0.414912,DOWN
2,0.40425500000000003,0.074817,0.545373,0.003467,0.422915,0.414912,UP
2,0.617021,0.057042999999999996,0.456114,0.003467,0.422915,0.414912,DOWN
2,0.680851,0.074817,0.499554,0.003467,0.422915,0.414912,UP
2,0.87234,0.050498,0.379798,0.003467,0.422915,0.414912,DOWN
3,0.0,0.059986000000000005,0.400179,0.003467,0.422915,0.414912,DOWN
3,0.042553,0.047526,0.269563,0.003467,0.422915,0.414912,DOWN
3,0.12766,0.047526,0.145344,0.003467,0.422915,0.414912,DOWN
3,0.361702,0.098115,0.525439,0.003467,0.422915,0.414912,UP
4,0.553191,0.087336,0.476346,0.003467,0.422915,0.414912,UP
4,0.595745,0.097694,0.458197,0.003467,0.422915,0.414912,UP
4,0.787234,0.112195,0.482446,0.003467,0.422915,0.414912,UP
4,0.808511,0.10622100000000001,0.485867,0.003467,0.422915,0.414912,UP
4,0.829787,0.106431,0.466528,0.003467,0.422915,0.414912,UP
4,0.9574469999999999,0.10622100000000001,0.435138,0.003467,0.422915,0.414912,UP
5,0.23404299999999997,0.107572,0.387385,0.003467,0.422915,0.414912,UP
5,0.276596,0.11979100000000001,0.46667700000000006,0.003467,0.422915,0.414912,UP
5,0.361702,0.11949100000000001,0.550878,0.003467,0.422915,0.414912,UP
5,0.40425500000000003,0.107572,0.516067,0.003467,0.422915,0.414912,UP
5,0.510638,0.08949800000000001,0.48452799999999996,0.003467,0.422915,0.414912,DOWN
5,0.595745,0.074517,0.436775,0.003467,0.422915,0.414912,DOWN
5,0.617021,0.074517,0.440196,0.003467,0.422915,0.414912,DOWN
5,0.829787,0.083614,0.383517,0.003467,0.422915,0.414912,DOWN
5,0.8510639999999999,0.059445000000000005,0.355103,0.003467,0.422915,0.414912,DOWN
6,0.06383,0.049477999999999994,0.20127899999999999,0.003467,0.422915,0.414912,DOWN
6,0.12766,0.048607,0.10978900000000001,0.003467,0.422915,0.414912,DOWN
6,0.31914899999999996,0.093761,0.37474,0.003467,0.422915,0.414912,UP
6,0.510638,0.075778,0.346177,0.003467,0.422915,0.414912,UP
6,0.617021,0.071815,0.301845,0.003467,0.422915,0.414912,UP
6,0.702128,0.050498,0.312705,0.003467,0.422915,0.414912,DOWN
7,0.0,0.047526,0.225379,0.003467,0.422915,0.414912,DOWN
7,0.382979,0.050498,0.325498,0.003467,0.422915,0.414912,DOWN
7,0.6382979999999999,0.048487,0.22344499999999998,0.003467,0.422915,0.414912,DOWN
1,0.0,0.048487,0.24814,0.003467,0.422915,0.414912,DOWN
1,0.06383,0.047526,0.151294,0.003467,0.422915,0.414912,DOWN
1,0.23404299999999997,0.074517,0.36983,0.003467,0.422915,0.414912,UP
1,0.276596,0.08949800000000001,0.444213,0.003467,0.422915,0.414912,UP
1,0.340426,0.05221,0.501339,0.003467,0.422915,0.414912,DOWN
1,0.510638,0.05221,0.46028,0.003467,0.422915,0.414912,DOWN
1,0.659574,0.05221,0.44138599999999995,0.003467,0.422915,0.414912,DOWN
1,0.702128,0.05221,0.44703999999999994,0.003467,0.422915,0.414912,DOWN
1,0.723404,0.05221,0.43751899999999994,0.003467,0.422915,0.414912,DOWN
1,0.765957,0.051459000000000005,0.407022,0.003467,0.422915,0.414912,DOWN
1,0.787234,0.051459000000000005,0.42844399999999994,0.003467,0.422915,0.414912,DOWN
1,0.9361700000000001,0.05221,0.418328,0.003467,0.422915,0.414912,DOWN
2,0.255319,0.107572,0.386641,0.003467,0.422915,0.414912,UP
2,0.595745,0.05221,0.463404,0.003467,0.422915,0.414912,DOWN
2,0.659574,0.059864999999999995,0.46905699999999995,0.003467,0.422915,0.414912,DOWN
3,0.06383,0.049477999999999994,0.21466799999999997,0.003467,0.422915,0.414912,DOWN
3,0.255319,0.091209,0.378459,0.003467,0.422915,0.414912,UP
3,0.446809,0.096343,0.5423979999999999,0.003467,0.422915,0.414912,UP
3,0.9574469999999999,0.09247000000000001,0.436626,0.003467,0.422915,0.414912,UP
4,0.085106,0.049477999999999994,0.179411,0.003467,0.422915,0.414912,DOWN
4,0.382979,0.120031,0.600565,0.003467,0.422915,0.414912,UP
4,0.446809,0.127207,0.617525,0.003467,0.422915,0.414912,UP
4,0.553191,0.13056900000000002,0.604731,0.003467,0.422915,0.414912,UP
4,0.808511,0.111775,0.526034,0.003467,0.422915,0.414912,UP
4,0.829787,0.110724,0.509521,0.003467,0.422915,0.414912,UP
5,0.361702,0.12291300000000001,0.5919369999999999,0.003467,0.422915,0.414912,UP
5,0.40425500000000003,0.13056900000000002,0.58911,0.003467,0.422915,0.414912,UP
5,0.6382979999999999,0.143149,0.5754239999999999,0.003467,0.422915,0.414912,UP
6,0.06383,0.059864999999999995,0.18595699999999998,0.003467,0.422915,0.414912,DOWN
6,0.19148900000000002,0.068512,0.124517,0.003467,0.422915,0.414912,DOWN
6,0.361702,0.085505,0.422493,0.003467,0.422915,0.414912,DOWN
6,0.382979,0.080972,0.420113,0.003467,0.422915,0.414912,DOWN
6,0.510638,0.076708,0.356144,0.003467,0.422915,0.414912,DOWN
6,0.574468,0.075718,0.32356399999999996,0.003467,0.422915,0.414912,DOWN
6,0.6382979999999999,0.074817,0.314639,0.003467,0.422915,0.414912,DOWN
6,0.744681,0.061096000000000004,0.328474,0.003467,0.422915,0.414912,DOWN
6,1.0,0.059265,0.25290100000000004,0.003467,0.422915,0.414912,DOWN
7,0.787234,0.095052,0.34483800000000003,0.003467,0.422915,0.414912,UP
7,0.829787,0.076708,0.32535,0.003467,0.422915,0.414912,DOWN
7,0.87234,0.048487,0.251413,0.003467,0.422915,0.414912,DOWN
7,0.893617,0.074817,0.27566199999999996,0.003467,0.422915,0.414912,DOWN
1,0.12766,0.047526,0.09714400000000001,0.003467,0.422915,0.414912,DOWN
1,0.617021,0.10592,0.447486,0.003467,0.422915,0.414912,UP
1,0.659574,0.109253,0.454329,0.003467,0.422915,0.414912,UP
1,0.680851,0.109253,0.463106,0.003467,0.422915,0.414912,UP
1,0.808511,0.116579,0.435733,0.003467,0.422915,0.414912,UP
1,0.87234,0.109253,0.351979,0.003467,0.422915,0.414912,UP
1,0.9148940000000001,0.109253,0.39511999999999997,0.003467,0.422915,0.414912,UP
1,1.0,0.11591800000000001,0.41148500000000005,0.003467,0.422915,0.414912,UP
2,0.10638299999999999,0.048787,0.16438599999999998,0.003467,0.422915,0.414912,DOWN
2,0.255319,0.11949100000000001,0.396162,0.003467,0.422915,0.414912,UP
2,0.5319149999999999,0.077939,0.43766700000000003,0.003467,0.422915,0.414912,DOWN
2,0.680851,0.077939,0.44674200000000003,0.003467,0.422915,0.414912,DOWN
2,0.702128,0.074817,0.446445,0.003467,0.422915,0.414912,DOWN
2,0.765957,0.05121900000000001,0.375781,0.003467,0.422915,0.414912,DOWN
2,0.829787,0.05215,0.41074099999999997,0.003467,0.422915,0.414912,DOWN
3,0.170213,0.073616,0.167658,0.003467,0.422915,0.414912,DOWN
4,0.595745,0.074817,0.43856000000000006,0.003467,0.422915,0.414912,UP
4,0.723404,0.05215,0.447932,0.003467,0.422915,0.414912,DOWN
4,0.87234,0.05215,0.348855,0.003467,0.422915,0.414912,DOWN
5,0.021277,0.05215,0.312705,0.003467,0.422915,0.414912,DOWN
5,0.06383,0.05121900000000001,0.212437,0.003467,0.422915,0.414912,DOWN
5,0.19148900000000002,0.074817,0.201577,0.003467,0.422915,0.414912,UP
5,0.21276599999999998,0.09337100000000001,0.283398,0.003467,0.422915,0.414912,UP
5,0.276596,0.10613099999999999,0.465933,0.003467,0.422915,0.414912,UP
5,0.40425500000000003,0.09337100000000001,0.533323,0.003467,0.422915,0.414912,UP
5,0.829787,0.086796,0.471735,0.003467,0.422915,0.414912,UP
5,0.9148940000000001,0.09337100000000001,0.42442700000000005,0.003467,0.422915,0.414912,UP
6,0.085106,0.074517,0.182386,0.003467,0.422915,0.414912,DOWN
6,0.12766,0.073826,0.12466500000000001,0.003467,0.422915,0.414912,DOWN
6,0.40425500000000003,0.10931300000000001,0.439155,0.003467,0.422915,0.414912,UP
6,0.446809,0.094872,0.404344,0.003467,0.422915,0.414912,UP
6,0.5319149999999999,0.074817,0.33472199999999996,0.003467,0.422915,0.414912,DOWN
6,1.0,0.074817,0.25781,0.003467,0.422915,0.414912,DOWN
7,0.12766,0.047526,0.061142999999999996,0.003467,0.422915,0.414912,DOWN
7,0.21276599999999998,0.06944299999999999,0.074978,0.003467,0.422915,0.414912,DOWN
7,0.276596,0.077639,0.177477,0.003467,0.422915,0.414912,DOWN
7,0.510638,0.074817,0.265546,0.003467,0.422915,0.414912,UP
7,0.659574,0.074817,0.227016,0.003467,0.422915,0.414912,UP
7,0.787234,0.059265,0.290092,0.003467,0.422915,0.414912,DOWN
7,0.829787,0.077639,0.336656,0.003467,0.422915,0.414912,UP
7,0.9574469999999999,0.074817,0.283695,0.003467,0.422915,0.414912,UP
7,0.978723,0.059265,0.29738200000000004,0.003467,0.422915,0.414912,DOWN
1,0.553191,0.080491,0.5004460000000001,0.003467,0.422915,0.414912,UP
1,0.595745,0.080491,0.49315699999999996,0.003467,0.422915,0.414912,UP
1,0.680851,0.106341,0.497025,0.003467,0.422915,0.414912,UP
1,0.744681,0.062447,0.43618,0.003467,0.422915,0.414912,DOWN
1,0.893617,0.074817,0.378012,0.003467,0.422915,0.414912,UP
1,1.0,0.062447,0.38069000000000003,0.003467,0.422915,0.414912,DOWN
2,0.12766,0.049688,0.116781,0.003467,0.422915,0.414912,DOWN
2,0.5319149999999999,0.117749,0.603689,0.003467,0.422915,0.414912,UP
2,0.893617,0.1058,0.388575,0.003467,0.422915,0.414912,UP
3,0.0,0.05121900000000001,0.360756,0.003467,0.422915,0.414912,DOWN
3,0.021277,0.049388,0.304225,0.003467,0.422915,0.414912,DOWN
3,0.12766,0.049388,0.13433499999999998,0.003467,0.422915,0.414912,DOWN
3,0.255319,0.074817,0.384112,0.003467,0.422915,0.414912,DOWN
3,0.382979,0.080131,0.5322819999999999,0.003467,0.422915,0.414912,UP
3,0.723404,0.051609,0.498066,0.003467,0.422915,0.414912,DOWN
3,0.808511,0.05215,0.457751,0.003467,0.422915,0.414912,DOWN
3,0.829787,0.05121900000000001,0.451651,0.003467,0.422915,0.414912,DOWN
4,0.10638299999999999,0.05121900000000001,0.15546,0.003467,0.422915,0.414912,DOWN
5,0.48936199999999996,0.076318,0.522315,0.003467,0.422915,0.414912,UP
5,0.680851,0.098325,0.517257,0.003467,0.422915,0.414912,UP
5,0.87234,0.053861,0.336805,0.003467,0.422915,0.414912,DOWN
5,0.9361700000000001,0.074817,0.412972,0.003467,0.422915,0.414912,UP
5,1.0,0.060976,0.36640900000000004,0.003467,0.422915,0.414912,DOWN
6,0.446809,0.074817,0.375632,0.003467,0.422915,0.414912,UP
6,0.5319149999999999,0.074817,0.332937,0.003467,0.422915,0.414912,UP
6,0.8510639999999999,0.077489,0.31404299999999996,0.003467,0.422915,0.414912,UP
7,0.06383,0.047526,0.10383800000000001,0.003467,0.422915,0.414912,DOWN
7,0.48936199999999996,0.08379400000000001,0.299018,0.003467,0.422915,0.414912,UP
7,0.5319149999999999,0.08379400000000001,0.284885,0.003467,0.422915,0.414912,UP
7,0.680851,0.08982799999999999,0.282505,0.003467,0.422915,0.414912,UP
7,0.893617,0.08379400000000001,0.292919,0.003467,0.422915,0.414912,UP
1,0.06383,0.050829,0.12139200000000001,0.003467,0.422915,0.414912,DOWN
1,0.085106,0.050829,0.10354100000000001,0.003467,0.422915,0.414912,DOWN
1,0.255319,0.098475,0.378161,0.003467,0.422915,0.414912,UP
1,0.574468,0.111865,0.5810770000000001,0.003467,0.422915,0.414912,UP
1,0.702128,0.111865,0.557423,0.003467,0.422915,0.414912,UP
1,0.893617,0.098475,0.40226100000000004,0.003467,0.422915,0.414912,UP
2,0.10638299999999999,0.07169400000000001,0.15531099999999998,0.003467,0.422915,0.414912,DOWN
2,0.23404299999999997,0.098024,0.357632,0.003467,0.422915,0.414912,UP
2,0.382979,0.098024,0.5446300000000001,0.003467,0.422915,0.414912,UP
2,0.40425500000000003,0.11949100000000001,0.538084,0.003467,0.422915,0.414912,UP
2,0.978723,0.098024,0.408063,0.003467,0.422915,0.414912,UP
3,0.14893599999999999,0.074517,0.153972,0.003467,0.422915,0.414912,DOWN
3,0.617021,0.119521,0.571705,0.003467,0.422915,0.414912,UP
3,0.9574469999999999,0.10213799999999999,0.432163,0.003467,0.422915,0.414912,UP
5,0.10638299999999999,0.050769,0.152038,0.003467,0.422915,0.414912,DOWN
5,0.617021,0.113726,0.586581,0.003467,0.422915,0.414912,UP
5,0.744681,0.059864999999999995,0.46251099999999995,0.003467,0.422915,0.414912,DOWN
5,0.9361700000000001,0.102258,0.444064,0.003467,0.422915,0.414912,UP
6,0.085106,0.051428999999999996,0.142517,0.003467,0.422915,0.414912,DOWN
6,0.10638299999999999,0.051428999999999996,0.119905,0.003467,0.422915,0.414912,DOWN
6,0.574468,0.077819,0.34275500000000003,0.003467,0.422915,0.414912,DOWN
6,0.765957,0.059625,0.315382,0.003467,0.422915,0.414912,DOWN
7,0.085106,0.044134,0.073639,0.003467,0.422915,0.414912,DOWN
7,0.19148900000000002,0.050829,0.050283,0.003467,0.422915,0.414912,DOWN
7,0.48936199999999996,0.077489,0.273431,0.003467,0.422915,0.414912,UP
7,0.574468,0.074817,0.21942899999999999,0.003467,0.422915,0.414912,UP
7,0.659574,0.059265,0.22046999999999997,0.003467,0.422915,0.414912,DOWN
1,0.276596,0.10300799999999999,0.409699,0.003467,0.422915,0.414912,UP
1,0.42553199999999997,0.074547,0.501785,0.003467,0.422915,0.414912,UP
1,0.5319149999999999,0.074547,0.5099670000000001,0.003467,0.422915,0.414912,UP
1,0.6382979999999999,0.090098,0.522612,0.003467,0.422915,0.414912,UP
1,0.808511,0.062838,0.395418,0.003467,0.422915,0.414912,DOWN
2,0.10638299999999999,0.054161,0.1446,0.003467,0.422915,0.414912,DOWN
2,0.170213,0.074787,0.16334400000000002,0.003467,0.422915,0.414912,UP
2,0.255319,0.102258,0.371021,0.003467,0.422915,0.414912,UP
2,0.595745,0.074817,0.513091,0.003467,0.422915,0.414912,DOWN
2,0.617021,0.102258,0.5178520000000001,0.003467,0.422915,0.414912,UP
2,0.893617,0.074817,0.378161,0.003467,0.422915,0.414912,DOWN
3,0.276596,0.103068,0.425022,0.003467,0.422915,0.414912,UP
3,0.340426,0.093011,0.511306,0.003467,0.422915,0.414912,UP
3,0.574468,0.074757,0.47976800000000003,0.003467,0.422915,0.414912,UP
3,0.744681,0.057914,0.41401400000000005,0.003467,0.422915,0.414912,DOWN
3,0.765957,0.057914,0.385153,0.003467,0.422915,0.414912,DOWN
3,0.8510639999999999,0.062838,0.372657,0.003467,0.422915,0.414912,DOWN
4,0.170213,0.074787,0.171378,0.003467,0.422915,0.414912,UP
4,0.446809,0.074817,0.5107109999999999,0.003467,0.422915,0.414912,UP
4,0.510638,0.074817,0.50238,0.003467,0.422915,0.414912,DOWN
4,0.9574469999999999,0.10559,0.41922,0.003467,0.422915,0.414912,UP
5,0.23404299999999997,0.102018,0.351979,0.003467,0.422915,0.414912,DOWN
5,0.31914899999999996,0.102018,0.439304,0.003467,0.422915,0.414912,UP
5,0.553191,0.074817,0.44852700000000006,0.003467,0.422915,0.414912,DOWN
5,0.702128,0.074817,0.41237700000000005,0.003467,0.422915,0.414912,DOWN
6,0.42553199999999997,0.074817,0.37474,0.003467,0.422915,0.414912,UP
6,0.659574,0.054641999999999996,0.284142,0.003467,0.422915,0.414912,DOWN
6,0.808511,0.054641999999999996,0.289051,0.003467,0.422915,0.414912,DOWN
7,0.0,0.054641999999999996,0.22166,0.003467,0.422915,0.414912,DOWN
7,0.021277,0.051909000000000004,0.173163,0.003467,0.422915,0.414912,DOWN
7,0.19148900000000002,0.051909000000000004,0.052812,0.003467,0.422915,0.414912,DOWN
7,0.42553199999999997,0.074817,0.307349,0.003467,0.422915,0.414912,UP
1,0.085106,0.040351,0.11425199999999999,0.003467,0.422915,0.414912,DOWN
1,0.19148900000000002,0.074276,0.173312,0.003467,0.422915,0.414912,UP
1,0.48936199999999996,0.070704,0.577655,0.003467,0.422915,0.414912,UP
1,0.6382979999999999,0.12546500000000002,0.613657,0.003467,0.422915,0.414912,UP
1,0.659574,0.127477,0.621988,0.003467,0.422915,0.414912,UP
1,0.787234,0.074817,0.46801499999999996,0.003467,0.422915,0.414912,UP
1,0.829787,0.10300799999999999,0.49479300000000004,0.003467,0.422915,0.414912,UP
1,0.893617,0.10300799999999999,0.428593,0.003467,0.422915,0.414912,UP
2,0.19148900000000002,0.074787,0.22627199999999997,0.003467,0.422915,0.414912,DOWN
2,0.595745,0.074817,0.501636,0.003467,0.422915,0.414912,DOWN
2,0.617021,0.0662,0.502827,0.003467,0.422915,0.414912,DOWN
3,0.06383,0.05293,0.203511,0.003467,0.422915,0.414912,DOWN
3,0.29787199999999997,0.060916,0.45670900000000003,0.003467,0.422915,0.414912,DOWN
3,0.42553199999999997,0.06611,0.503124,0.003467,0.422915,0.414912,DOWN
3,0.46808500000000003,0.066561,0.494644,0.003467,0.422915,0.414912,DOWN
3,0.510638,0.06611,0.49033000000000004,0.003467,0.422915,0.414912,DOWN
3,0.574468,0.060405999999999994,0.481256,0.003467,0.422915,0.414912,DOWN
3,0.8510639999999999,0.06611,0.389467,0.003467,0.422915,0.414912,UP
4,0.085106,0.073136,0.175394,0.003467,0.422915,0.414912,UP
4,0.14893599999999999,0.054641999999999996,0.137905,0.003467,0.422915,0.414912,DOWN
4,0.5319149999999999,0.07499700000000001,0.510414,0.003467,0.422915,0.414912,UP
4,0.702128,0.066561,0.473817,0.003467,0.422915,0.414912,DOWN
4,0.978723,0.078029,0.420559,0.003467,0.422915,0.414912,UP
5,0.40425500000000003,0.060405999999999994,0.489438,0.003467,0.422915,0.414912,DOWN
5,0.6382979999999999,0.057314,0.411038,0.003467,0.422915,0.414912,DOWN
5,0.9574469999999999,0.066561,0.389319,0.003467,0.422915,0.414912,UP
6,0.9574469999999999,0.056833,0.284439,0.003467,0.422915,0.414912,DOWN
7,0.0,0.056833,0.208718,0.003467,0.422915,0.414912,DOWN
7,0.085106,0.051909000000000004,0.06396900000000001,0.003467,0.422915,0.414912,DOWN
7,0.382979,0.068482,0.328176,0.003467,0.422915,0.414912,UP
7,0.40425500000000003,0.077819,0.32624200000000003,0.003467,0.422915,0.414912,UP
7,0.595745,0.08805700000000001,0.303779,0.003467,0.422915,0.414912,UP
7,0.765957,0.056833,0.317614,0.003467,0.422915,0.414912,DOWN
7,0.8510639999999999,0.068482,0.34513499999999997,0.003467,0.422915,0.414912,UP
1,0.255319,0.05413099999999999,0.260339,0.003467,0.422915,0.414912,DOWN
1,0.617021,0.058785000000000004,0.459387,0.003467,0.422915,0.414912,DOWN
1,0.6382979999999999,0.059926,0.46042799999999995,0.003467,0.422915,0.414912,DOWN
1,0.87234,0.05413099999999999,0.30482,0.003467,0.422915,0.414912,DOWN
1,0.893617,0.05524199999999999,0.336656,0.003467,0.422915,0.414912,DOWN
1,0.978723,0.057192999999999994,0.36269,0.003467,0.422915,0.414912,UP
2,0.170213,0.053020000000000005,0.09030099999999999,0.003467,0.422915,0.414912,DOWN
2,0.255319,0.05413099999999999,0.24695,0.003467,0.422915,0.414912,DOWN
2,0.340426,0.05524199999999999,0.44555200000000006,0.003467,0.422915,0.414912,UP
2,0.361702,0.05524199999999999,0.472627,0.003467,0.422915,0.414912,UP
2,0.40425500000000003,0.058785000000000004,0.47947,0.003467,0.422915,0.414912,UP
2,0.6382979999999999,0.11552799999999999,0.5203810000000001,0.003467,0.422915,0.414912,UP
2,0.702128,0.099526,0.465933,0.003467,0.422915,0.414912,UP
2,0.808511,0.05413099999999999,0.34186300000000003,0.003467,0.422915,0.414912,DOWN
2,0.87234,0.05524199999999999,0.32892,0.003467,0.422915,0.414912,DOWN
2,0.9148940000000001,0.06611,0.37280599999999997,0.003467,0.422915,0.414912,UP
3,0.10638299999999999,0.053020000000000005,0.058614,0.003467,0.422915,0.414912,DOWN
3,0.21276599999999998,0.07905,0.061439999999999995,0.003467,0.422915,0.414912,UP
3,0.361702,0.086015,0.298126,0.003467,0.422915,0.414912,UP
3,0.574468,0.086015,0.234305,0.003467,0.422915,0.414912,UP
4,0.23404299999999997,0.05524199999999999,0.033175,0.003467,0.422915,0.414912,DOWN
4,0.255319,0.05524199999999999,0.044035000000000005,0.003467,0.422915,0.414912,DOWN
4,0.8510639999999999,0.056923,0.220173,0.003467,0.422915,0.414912,DOWN
5,0.5319149999999999,0.056923,0.254091,0.003467,0.422915,0.414912,UP
5,0.680851,0.056923,0.25914899999999996,0.003467,0.422915,0.414912,UP
5,0.9148940000000001,0.067611,0.282803,0.003467,0.422915,0.414912,UP
6,0.021277,0.056923,0.19994,0.003467,0.422915,0.414912,DOWN
6,0.702128,0.06055599999999999,0.272984,0.003467,0.422915,0.414912,DOWN
7,0.06383,0.05524199999999999,0.061291,0.003467,0.422915,0.414912,DOWN
7,0.14893599999999999,0.05524199999999999,0.014281,0.003467,0.422915,0.414912,DOWN
7,0.40425500000000003,0.074817,0.265248,0.003467,0.422915,0.414912,UP
1,0.085106,0.018344,0.050729,0.003467,0.422915,0.414912,DOWN
1,0.361702,0.063408,0.36685500000000004,0.003467,0.422915,0.414912,UP
1,0.553191,0.063408,0.316126,0.003467,0.422915,0.414912,UP
1,0.8510639999999999,0.05839400000000001,0.24799200000000002,0.003467,0.422915,0.414912,DOWN
